pm25,pm10,no,no2,nox,nh3,so2,co,o3,benzene,humidity,wind_speed,wind_direction,solar_radiation,rainfall,air_temperature,efficiency,efficiency_category
23.8156768,29.14887057,7.060934221,8.575052839,10.25260935,18.22105805,1.89023091,0.434172878,1.748766732,-0.060772993,92.41445557,0.46854888,246.2339227,96.21252691,-0.037363896,19.64,25.96895071,Moderate
17.09021207,30.2204152,5.702212203,8.675458434,9.04931131,17.76899957,2.331594673,0.272466221,2.535230431,-0.005971865,89.00027322,0.775758478,183.9523319,297.5646396,0.129736288,20.67,42.88912159,Moderate
13.85029405,28.16893627,4.096652809,9.076205892,7.887576918,16.34070756,2.004562278,0.529385899,3.899580816,0.040503501,80.55066808,0.805934765,197.8536751,536.1701786,0.150336115,22.82,64.3582662,High
10.91842376,32.94712424,2.043815832,9.049925855,6.135119878,16.89041285,1.830151899,0.228458677,6.607592935,0.10073057,72.79554424,0.882094104,301.9516902,640.2504277,-0.137483821,24.67,75.32995842,Very High
10.87312878,33.56966912,0.345592005,8.837454132,5.222857315,17.96926807,1.853817088,0.55599511,10.29470252,-0.049878892,69.6453137,0.88687763,182.4936635,517.3707698,0.275785448,25.5,62.20506685,High
12.21293488,27.05096358,0.319951077,7.611513562,3.996509505,14.61665849,1.731650909,0.407114576,12.99653828,-0.16347626,65.0248033,0.810470131,172.8519914,623.2784858,-0.126810617,26.55,72.0769782,High
9.202567797,24.65555789,0.656462073,6.776823086,3.847822147,16.47645566,1.756078258,0.236200146,13.64314624,-0.262239165,64.78834785,0.475605832,255.2221694,564.9378474,-0.114193402,26.88,69.51158445,High
12.63894739,30.09284874,0.361701945,6.948777985,3.876228947,14.82469831,1.721065365,0.355433406,15.11634104,0.145155115,63.71141926,0.363813718,61.67404545,238.3674617,0.222752888,26.99,35.81023894,Moderate
9.998972017,27.31123901,0.356704946,6.872807533,3.805246241,15.88885157,1.726685004,0.087902639,14.45946545,0.372207099,61.69816716,0.380545633,259.5634505,180.5718842,-0.086339744,26.84,35.50717011,Moderate
7.479961337,24.88920384,0.790477469,7.393592533,4.090402403,18.73847432,1.658071277,0.243262941,13.98663876,-0.04083599,63.92156618,0.126503752,102.3253604,89.04475321,-0.095590049,26.45,24.67789091,Low
9.374743068,21.12182497,0.678278424,10.01477682,5.536826071,16.25360962,1.77640974,0.391694646,10.80663937,-0.17199017,73.78005011,0.579189189,110.6847569,27.30713063,0.071957852,24.75,20.0837314,Low
11.75607179,29.94870245,1.315268233,11.53648779,6.960404327,14.36431114,2.121960238,0.493718117,6.6262337,-0.036826927,81.85630389,0.152689167,232.8807847,22.7018258,-0.001903233,23.59,20.95277797,Low
16.05319068,35.71226403,1.751671877,11.53698072,8.069785021,16.76772645,1.481934175,0.422532252,6.287479992,0.108397133,80.25755926,-0.060407953,62.26156443,22.94091978,0.024943564,23.05,15.57839748,Low
15.84319606,31.85903792,2.591943716,13.01984336,8.907423094,16.1039457,2.244491097,0.47028858,1.639989274,-0.009882415,82.23103448,0.045821121,82.56227333,22.94509669,0.014434457,22.5,16.05881409,Low
19.76045596,53.91860649,3.972062649,14.09185675,10.46163647,15.07452916,2.12114987,0.625764609,2.084797908,-0.343047569,85.93759413,0.795859501,152.4030345,22.52593193,0.027410606,21.95,14.29715228,Low
23.06796118,50.01866184,4.163549908,12.21014469,9.96962551,15.81388721,1.936929688,0.462924318,1.422184509,-0.023304829,91.932646,0.642362528,167.139308,22.65453251,0.055762819,21.01,15.26212223,Low
26.27738106,45.00643108,4.644105988,13.11364611,10.06529125,17.03090367,2.047567886,0.537240697,1.177205602,-0.228836971,91.5190474,0.389921034,184.3965411,22.60068234,0.096814825,20.74,15.61351595,Low
28.35350072,54.22340005,4.387817075,11.81907706,9.392197173,17.30528422,2.064315897,0.803435885,1.047209831,-0.281264645,95.17221086,0.402529996,306.1814113,23.18199485,0.207195366,20.17,17.26999885,Low
27.50561996,55.05185903,4.627699104,10.44813438,8.826134745,16.57860554,2.202517488,0.698175403,0.86399259,-0.116310533,96.66770443,0.436375327,288.2832353,22.86397145,0.176797126,19.87,17.10272219,Low
26.65808056,52.08453971,4.029850176,10.05550035,8.624388362,15.4952338,2.800654234,0.313690304,1.551718806,0.311308591,97.07220537,0.493195926,221.0389846,22.65665681,0.124069892,19.92,16.33080847,Low
27.81342083,43.00610637,5.390183904,9.604332851,9.432048075,18.50630045,2.379388853,0.989445557,0.127458274,0.061191337,97.06441067,0.387754424,99.85851777,22.72786268,0.11011595,19.27,14.32999135,Low
27.28035089,41.28728002,5.500753795,8.943425197,9.141850132,15.76118911,2.3561844,0.52591044,1.345708551,-0.118242458,95.47206582,0.716280644,172.1581774,22.87069975,0.067150948,19.11,16.39251532,Low
24.69783676,37.73940913,4.2873941,8.677560468,7.986501559,17.12023363,2.43627063,0.637159343,1.763282932,-0.007881785,95.93888774,0.49478251,165.9929152,22.59692945,-0.16433237,18.77,17.18450249,Low
17.83088809,32.23197071,5.183928911,8.762016386,8.934471977,17.65813227,2.668043068,0.389689018,0.414576924,0.031503075,97.69812496,0.360078078,72.5658426,35.36804612,0.098789889,18.05,17.73788796,Low
18.46459103,31.77596897,8.240702906,10.54048871,12.24700486,16.39181658,2.732811493,0.392971387,0.432424485,-0.075558039,91.77967638,0.547156172,58.8850741,156.2092916,0.014331879,19.67,26.99244553,Moderate
18.63572348,37.56629771,10.05394027,11.22091492,13.96947116,15.97188878,3.097053316,0.249398428,1.276967884,0.06437531,83.79137543,0.709906323,139.1487824,346.3642909,-0.027746627,21.5,43.69311199,Moderate
15.84903793,41.04614589,7.368102235,10.62976012,11.45649824,15.708097,2.770524217,0.368870345,4.352141047,0.047251424,74.2118891,0.493993243,152.2716659,519.4606783,0.011796728,23.8,58.90359851,High
13.60843302,35.83874629,4.363640299,11.50662685,9.645378455,15.0596602,2.723461821,0.32135788,6.545091183,0.049284243,69.75005204,0.145645075,172.3452048,661.7251031,-0.2116464,25.47,72.8484928,High
12.84341483,30.16800926,0.8422905,10.22535022,6.295111993,13.29375828,2.583883609,0.311560619,10.0143892,0.046976411,66.97004714,0.470449557,204.7487239,695.8400379,0.101474378,26.24,78.13419086,Very High
11.35149832,30.89911042,0.418417613,8.355181094,4.91832003,15.01578904,2.804675934,0.048340141,12.83442333,-0.169979582,61.07423008,0.374321278,127.4458599,606.2684515,-0.002074647,27.04,68.70510511,High
12.61770408,27.01665058,-0.006692708,7.462035531,3.977194442,13.87630257,2.376412911,0.388517302,11.95041348,0.078977018,57.68809782,0.981170605,52.29872741,533.2905905,-0.010058032,27.18,60.91467035,High
9.621139615,23.93067145,0.23158522,6.536879274,3.947767382,13.7978116,2.330913902,0.156090078,13.05920552,0.183038714,55.37257402,1.304565576,74.46508371,462.498559,0.17427991,27.62,56.03542157,High
7.49376103,22.98567953,0.05429551,7.202764304,3.745404795,14.95423954,2.704857745,0.036788885,12.8609015,0.103516576,55.16468775,1.359099292,66.12547521,294.4018078,-0.108292738,27.45,41.47288393,Moderate
7.207208023,19.60970064,0.247803005,7.570053477,3.951756115,15.73326792,2.620584594,-0.083657377,10.70828381,0.134344523,59.87028111,0.899976057,70.30107407,114.7361681,0.126412505,26.58,26.48737897,Moderate
7.338377868,19.40947813,0.883122021,9.261179681,5.665191075,17.34395507,2.781738394,0.261465706,7.604806495,-0.247668883,67.88113917,0.404356895,37.787598,27.35730605,0.052049714,24.71,18.14798641,Low
10.88621243,19.32401581,0.971050814,9.617307169,6.015750483,14.90574908,2.572260048,0.108118301,5.900967051,0.08064411,73.77121157,0.193650908,42.6241049,22.68616377,0.002278881,23.29,17.7393581,Low
13.28566043,18.56045889,1.574538222,9.73848773,6.055205891,15.47934108,2.84624797,0.422182349,4.856817364,0.25580418,77.39385038,0.571717285,46.7857712,22.67721311,-0.242149407,22.46,17.68668681,Low
15.16122128,30.38505286,3.58428223,12.68859456,9.100904294,16.4300068,3.309729617,0.478805479,1.337995848,-0.135255693,80.94418684,0.51862566,102.7948532,22.55241615,-0.204699833,21.93,16.47308434,Low
18.48384759,42.17892579,5.978044341,14.37199939,12.3623994,16.30558506,3.203200789,0.577660761,0.433519567,0.03724609,84.47577633,0.402593862,114.1307578,22.96667657,-0.219695603,21.29,14.47781504,Low
23.89773881,41.96376625,8.587324308,15.69569371,15.33030168,16.51857088,3.432093811,0.714388038,0.325399323,0.136017077,89.31803291,0.409605462,2.56332292,22.93861192,-0.005655452,20.55,11.25594029,Low
25.64620469,45.9929471,9.490794484,13.89257809,14.59101923,16.85307588,3.034140179,0.407284787,0.853544301,-0.027790461,92.89966376,0.335590384,32.03872533,23.11088141,0.044306002,19.98,11.62375497,Low
22.37242329,44.19088727,8.894921899,12.68644339,13.44937724,15.81267102,2.929962346,0.789436273,0.413516646,-0.09790524,91.66474406,0.323523847,104.7036708,22.63403345,0.168049002,19.59,13.9120586,Low
25.42838639,36.02069135,9.091107702,12.15160122,13.66036345,14.80141046,2.840135579,0.551089271,0.465197059,-0.09238738,92.10035338,0.450685019,80.3035301,22.91783237,0.162628274,19.3,14.18709194,Low
23.15293275,35.25211701,7.782230939,11.24412293,12.05716755,15.54610501,3.0716015,0.426714111,0.892435417,0.084346177,94.54624523,0.447637457,79.96835586,22.9317214,-0.33536341,18.68,14.99802041,Low
21.22502358,38.08800774,6.985769582,10.56941447,11.12177044,16.83824629,2.724870133,0.436789269,0.177275862,0.074032232,96.96304591,0.489333059,79.01750864,22.99632707,0.016998698,18.14,15.13385445,Low
26.60454957,39.32743722,6.31103643,9.595435968,10.53488079,17.05268143,2.833700521,0.43222268,0.50781378,-0.16430298,98.46718066,0.019668886,94.82801093,22.82689489,-0.082590815,17.83,14.88583118,Low
21.98955892,40.65385604,6.443319693,9.464656275,9.879865243,15.58567348,2.746696628,0.697052186,0.231074773,-0.071946129,98.79172582,0.447431026,88.71932272,23.14142511,0.067733246,17.68,15.3130882,Low
22.3313219,30.18608475,8.739579261,11.08501748,13.44647179,14.8660411,2.94041318,0.707906085,0.398485307,0.170006772,97.5814577,0.399365505,100.0128002,34.32598936,-0.042500483,17.64,17.27165661,Low
20.36037554,37.17270325,11.57455896,12.66342978,15.48194114,15.38776783,2.991999723,0.388859647,0.423372973,0.093922755,92.0973049,0.371300578,103.2558106,161.7010713,0.17339342,18.96,26.88850201,Moderate
15.97106638,39.72200043,14.5212101,15.44897292,19.65269349,14.34816195,2.871569212,0.804940132,0.93326155,0.29107802,86.30766358,0.369415913,128.6326782,356.5449623,0.16916838,20.84,43.61320861,Moderate
17.50087489,37.69918971,11.95576629,15.60426978,17.86578892,14.9884895,3.378587226,0.49744539,3.355983915,0.006156179,74.99249482,0.591899844,92.96019989,540.6321459,-0.184635499,23.06,58.5114488,High
13.70014766,32.10545637,7.568852742,13.58305244,13.19130898,15.43335429,2.723798398,0.358216597,5.59706713,0.140620097,62.48216999,0.741450849,47.8554854,672.4819825,-0.251429883,24.88,70.19761754,High
10.47610485,23.22802137,1.257049383,11.81997218,7.049758152,14.07413601,3.505347048,0.088915924,9.98498257,-0.213821377,54.16913888,0.873673441,75.10448448,730.4306347,0.045266039,26.1,78.17057061,Very High
10.69473821,22.76930973,0.256720842,8.490035258,4.592874447,12.64935146,3.511286309,0.283772499,12.27504949,-0.1600266,53.47600117,0.712610149,31.89410901,710.1314496,0.09065556,26.78,76.19221798,Very High
10.00258178,28.10336416,0.168955898,7.585757151,4.052877113,14.9040816,3.406756222,0.294312033,15.66554299,0.025802192,50.59695725,0.672573641,192.7546046,639.3062865,0.134915708,27.69,73.01243824,High
12.60800757,24.63598879,0.350079484,6.922275856,3.999532222,15.51916973,3.202327311,0.294609469,13.48754528,-0.004627467,50.1940938,0.439535981,187.9367076,495.2578713,-0.225157235,28.25,60.27796304,High
9.376133622,18.58428858,0.075024222,6.595104009,3.46794225,14.044514,3.13664128,0.22228414,11.90243738,-0.34691844,51.59476313,0.569698419,124.4572616,318.4991753,-0.039104945,27.82,44.8561597,Moderate
9.262497741,17.969796,0.496297505,7.494272009,4.328197719,15.99153923,3.284718109,-0.08482578,12.69868219,0.004102166,54.71562269,0.406577833,60.7454795,122.6493675,-0.003207284,27.11,26.56871382,Moderate
8.157681677,13.44773127,0.422324596,6.772378509,4.063616751,15.79990669,3.528130337,0.18007759,10.16390959,-0.014778048,64.93886781,0.469577089,26.70765162,27.7377598,-0.316559298,24.71,18.91975409,Low
10.43960585,15.26574274,0.849060431,9.236980997,5.86768051,15.74622226,3.13252211,0.137276652,6.066215267,0.05413924,76.86988444,0.333550699,126.1609903,22.79184306,0.238838368,23.11,20.43745078,Low
16.64846289,22.97006898,1.093519971,10.15900653,6.091572954,17.30379856,3.284479974,0.485117467,3.815925995,0.235137607,76.00712749,0.415698677,36.74807684,22.61685541,0.004397406,22.17,16.13092104,Low
13.74228197,30.69539008,5.140125115,10.26048542,9.408222404,15.85659616,3.083401564,0.30190623,0.189224782,-0.00336015,82.59694575,0.368067213,93.59003148,22.78424925,-0.006876846,21.35,16.55773748,Low
17.88932089,41.53450884,9.054042195,10.56370279,12.52447159,16.54834082,3.470092277,0.561352603,0.177156615,0.162713594,84.91796181,0.262464478,241.9633805,22.95930425,-0.062832419,20.87,17.45031628,Low
22.42679965,54.5753583,10.49268718,9.280636034,13.12430357,18.08509001,3.293890139,0.55102652,-0.027662348,0.26902009,88.4395735,0.077845209,345.9221526,22.92737924,-0.035825056,20.07,17.55868787,Low
26.665815,55.35167886,13.16668881,8.100830426,14.76433146,17.71943773,3.711935635,1.153550017,0.374198942,-0.007938157,94.92833333,0.592379262,294.0679164,22.66006659,-0.059379314,19.32,16.12221834,Low
30.95581552,61.44259634,13.14294682,7.573954316,14.3588261,17.4535755,3.594774053,0.757591523,0.385016124,0.012515828,94.69779168,0.079099931,227.5557087,22.47935877,0.114891846,19.18,13.36119266,Low
30.79845976,58.56446751,12.33172894,6.851067285,13.41484474,17.25008775,2.905006486,0.869155179,0.058494783,0.228127481,93.14895606,0.011671478,115.6020847,22.745311,0.185337297,18.93,11.36889199,Low
31.08277609,55.83795805,13.23457277,5.775202951,13.63822471,17.55877607,3.137943633,1.049896299,0.388303734,-0.011563222,93.09568476,0.416709437,101.0552035,22.81003013,0.153662617,18.69,11.39105391,Low
30.12814946,49.16192367,14.52350202,4.876173299,14.58010334,16.40630733,2.788903388,0.727141648,0.270736822,0.221803639,95.08193838,0.227620527,183.926707,22.67557504,0.260578173,18.34,14.31839316,Low
26.40498126,49.1760973,13.7000894,5.604126461,13.86197288,17.4482078,3.433511981,0.564481813,0.144544429,-0.189340241,96.29538829,0.363178964,259.9094975,22.76293871,-0.043586505,18.29,16.54091099,Low
29.3957304,50.91749723,11.37453181,5.905896705,12.36153459,16.18507071,3.128475951,0.670582392,1.210880369,-0.235534931,98.8074346,0.667602364,208.1053027,23.02418159,-0.152472579,18.13,15.43815121,Low
25.65248619,42.59698097,9.698484275,5.744642344,10.89071761,16.59491702,2.847980963,0.496244869,0.945129655,0.004202702,98.84317742,0.342684631,258.8903457,33.22606956,0.120265658,17.96,19.19374466,Low
21.53360681,48.26343473,8.080086093,5.862476761,9.68266914,16.93693875,2.978327367,0.590429059,1.666858032,-0.150645587,97.35253533,0.615328256,267.9770508,145.4359932,0.196624722,18.5,29.09776323,Moderate
18.04394394,35.42321477,6.835634347,6.121591785,8.694245814,14.17550433,2.826107297,0.274051971,2.655108468,0.130661894,90.4104658,0.586248627,225.2112114,346.3717869,-0.11854361,20.22,47.59594145,Moderate
17.2033479,29.86460286,4.408435752,7.70902733,7.553398876,14.35957345,2.871882114,0.347515119,5.027178299,0.049242409,82.35320847,0.684078198,232.5729193,532.2080448,0.067825651,22.13,64.4883211,High
15.83937704,27.775674,2.056683684,8.806041282,6.220736254,13.55271756,2.953698956,0.110273731,6.06602709,0.052642433,75.37149501,0.572362693,202.251974,654.6033262,-0.141906347,24.06,74.69901441,High
13.73406208,30.72453256,0.411749926,8.525102913,4.669870603,12.40293223,2.636713986,0.106202465,9.828442784,0.015477766,70.26901683,1.232795777,334.6904394,719.651573,-0.027401068,25.26,83.40661323,Very High
10.47959484,29.29306262,0.326434978,7.552348726,4.450949854,13.39553286,3.161541873,0.452773245,13.91760951,-0.127901736,64.7705825,0.67592641,322.6527228,692.3009002,0.036528786,26.27,81.30147639,Very High
13.6215759,26.4644812,0.047552385,6.623465469,3.664223019,10.56227639,3.186183963,0.113016754,16.813387,-0.077393518,57.66371994,1.143617229,119.9370812,645.8790726,-0.062111243,27.3,72.7735174,High
12.68302803,27.39378271,0.047195418,6.177775416,3.477725066,10.52465608,2.930708113,0.250416538,17.31610605,-0.214497259,54.60190259,0.527134804,127.344098,476.9462089,-0.028893663,27.89,58.06244033,High
10.2560624,21.99639735,0.01946125,6.462063198,3.69941003,11.00437064,3.742180269,0.138481179,18.84663023,-0.068295563,54.6438315,0.498110732,88.81920069,299.666609,-0.12754171,27.62,42.83815411,Moderate
7.944019497,21.00840039,0.507344655,6.552751191,3.390323207,11.47965131,3.253359527,0.17592344,18.00828294,0.09546143,57.10847412,0.196845233,76.60442358,115.3315332,0.246660362,27.14,27.03016982,Moderate
6.410650525,16.84934802,0.232290095,9.137272977,5.140950398,13.18499557,3.313732442,0.389405707,11.9214968,-0.054569528,67.03913012,0.298394712,77.20083334,27.31160688,0.085957973,24.86,19.99781813,Low
8.838446913,34.27843878,0.782648716,10.2034204,6.312182273,13.26873622,3.395171931,0.309965677,3.799388008,-0.140350691,81.74645872,0.666245744,200.7213862,22.88576742,-0.121867526,22.94,20.01280455,Low
13.81319653,38.92343113,1.964239889,9.559740533,6.355524415,14.9124997,3.252367864,0.504979108,4.561442528,-0.165736913,82.01895472,-0.103940053,184.3578836,22.6206844,0.002200443,22.3,18.28958004,Low
17.34368287,38.76080001,2.997001266,9.727237836,7.607074061,14.33707455,3.43387504,0.745851859,5.070662612,-0.127400698,83.71055314,0.414234248,51.29735501,22.55641606,0.189485976,21.49,14.98042131,Low
20.28508219,47.69767245,5.430370103,10.8095114,10.30797449,14.1307677,3.617967196,0.601201484,1.020487511,-0.060832638,82.49506801,0.714966632,123.9075767,22.77942735,-0.040409852,21.16,14.13983462,Low
22.41394301,42.10797963,7.678112963,11.22373393,12.11922915,14.54139204,3.773727181,0.788087938,1.510251266,-0.029052687,85.7044802,0.250001849,148.0543263,22.83375728,0.297172518,20.55,15.06746702,Low
25.39683389,46.84261938,7.157337603,9.845796899,11.0304813,14.20451476,3.650826928,0.779592965,1.769954716,0.121558681,92.49370506,-0.022150833,147.3369076,22.70886124,-0.054895974,19.72,14.80998749,Low
26.41010009,53.44964855,8.556270498,8.728936586,11.59626917,14.12544053,3.159326438,0.592044237,0.396362955,0.179043797,96.42234735,0.408246772,110.6319075,22.62921634,-0.115905005,18.88,13.19193096,Low
28.7698914,56.12043767,10.58765772,7.259878581,12.57249561,13.87728625,2.146329217,0.782459888,0.693177286,0.00757037,98.30142445,0.40823174,127.502528,22.96646904,-0.14396294,18.53,13.06710634,Low
27.05894608,56.55211723,12.39002474,6.548654416,13.6117641,14.02554258,2.131813998,0.820831743,0.199483928,-0.043649968,98.99542097,0.215743257,247.7678847,22.7645445,0.144115246,18.18,15.69563593,Low
29.34800679,53.61185644,12.99796263,6.494801463,13.77141449,13.69143893,2.752205149,0.993990246,0.106821457,0.028012973,97.1948635,0.443934302,97.77424514,22.70668491,-0.00613929,17.98,12.26178965,Low
27.47789513,53.97207895,12.83909886,5.734259568,13.20624555,14.08601465,2.206913628,0.65400567,-0.00517224,0.041318475,100.0232323,0.496519599,84.39234064,23.438219,0.314100204,16.58,12.54866348,Low
23.63970708,40.6624271,11.52542128,6.008490136,12.29418207,14.2609839,2.741064628,0.727091262,0.128693704,-0.14068768,99.73213773,0.777442136,64.9536514,22.89428462,-0.076546523,16.29,14.3909688,Low
23.57025227,44.27422275,10.86726032,6.246925456,11.80976736,13.54338764,2.367356344,0.765908611,0.370116639,0.071758329,100.2306465,0.178258604,89.51971785,33.66418052,0.022380032,16.5,15.54692753,Low
24.37231562,38.74806293,13.68747583,6.579499872,14.19952449,13.05569257,2.795084341,0.565579083,0.240427905,-0.05336253,95.57658943,0.560980761,82.04651948,151.3839649,0.14972855,18.11,25.56627477,Moderate
21.86799485,41.28633151,12.51348877,7.437990499,13.99978412,13.96888284,3.021879876,0.413118552,1.080778551,-0.199577569,89.91363341,0.4435297,93.87843716,346.9957963,-0.060795813,19.86,42.49482367,Moderate
23.73154542,45.82931108,9.312005994,8.281377184,11.71374007,12.09975476,2.756613563,0.517654833,3.611260496,-0.105636062,81.31197024,0.458646837,158.7505901,522.9923772,-0.026280023,22.36,58.36757218,High
19.73559673,38.33506224,5.150454183,10.14218598,9.62513261,13.4396407,2.496600229,0.479399859,7.791141605,-0.000698176,73.66892849,0.542967463,78.52007503,647.6730317,0.032113005,24.27,69.00817751,High
18.29122616,39.58320672,0.786345427,11.74075781,6.748150738,13.28318212,2.919886905,0.542228836,15.07657404,-0.042139701,66.44128416,0.433313648,182.9913575,713.5671727,-0.146459807,25.53,77.44710223,Very High
15.40964172,37.46130659,0.172139165,8.92559989,4.8458475,11.17852379,2.957560776,0.01644262,13.00485239,0.036893943,59.13516393,0.95363128,192.6844774,709.994388,0.26690198,26.5,77.75772608,Very High
12.97343582,28.62328236,0.357993671,8.73098802,4.641151382,11.4608737,2.581204278,0.52389806,15.18612218,-0.157365055,55.9763774,0.515511762,252.6513721,627.7070777,-0.026507771,26.96,73.27344748,High
12.09846893,29.34659216,-0.091522759,7.842848346,4.579959992,11.25259229,2.49130652,0.310595905,17.28443809,0.076593221,54.77605294,0.6795996,187.9330085,478.8914909,-0.310235381,27.47,59.15188253,High
10.26384402,22.12339176,0.277220842,8.566444258,4.772655151,12.60646749,2.883636855,0.37497819,14.16864894,0.030320172,53.8673272,0.205646179,190.8519917,299.8261156,0.232752332,27.91,44.29690913,Moderate
13.14934438,23.85698556,0.482074219,9.261639569,5.275181157,12.75343741,2.718270105,0.154819264,14.79285465,-0.060707818,57.2196754,0.546888326,28.94010951,115.841122,-0.003753171,27.16,24.37957955,Low
10.81310845,29.07256059,0.300213343,12.75658824,6.897032128,11.50414267,2.799096159,0.520961597,11.49966965,0.06452483,72.49903006,0.296208536,285.6616844,27.59972,-0.177011106,24.23,22.47633198,Low
12.24199062,33.46257569,0.905708994,15.78518253,9.287307089,14.29907914,3.087577651,0.579694368,8.071794858,0.139993548,79.54857997,0.050744325,132.9367042,22.57482623,0.24747715,22.88,17.65763767,Low
13.78288561,29.96100135,0.430875453,15.15909387,8.148773872,13.1056586,2.963036321,0.429058643,8.696136794,0.092527801,78.18108212,0.939691784,52.20672422,22.68915956,-0.004314077,22.1,16.30672033,Low
19.37669278,33.76171864,1.576331573,15.79080233,9.610707364,13.13663347,2.987652367,0.807793321,2.292384594,0.04364512,78.40640485,0.216002804,64.4048517,22.66890127,-0.083262506,21.61,14.51390502,Low
19.46078919,47.86500848,4.529716882,18.02350209,13.04767511,13.79354832,3.52263996,0.828545331,1.07080219,-0.236809367,83.59315319,0.681236642,159.3121009,22.83327402,0.087227558,20.8,14.43705374,Low
23.19170847,53.95970288,4.831277122,15.5309184,12.0583728,13.7082606,3.04550166,0.710951935,0.913731318,0.191723156,90.8217734,0.417635972,167.4102229,22.46525571,0.181849445,20.14,14.12239581,Low
24.33243597,56.27166479,5.01384388,14.95703176,11.55267325,16.46386065,2.943572139,0.747636893,1.372327457,0.137622284,94.73162709,0.594736557,216.9795765,22.6873661,-0.043908045,19.58,15.06508841,Low
28.92952776,60.72123113,4.52099919,13.20223586,11.01054589,14.97032562,2.98878045,1.183578576,0.964040732,-0.241675827,96.91307768,0.57430331,307.4048907,23.05574604,0.05444558,18.8,16.28781435,Low
28.1174109,48.04880878,4.969762449,12.72129787,10.79088914,13.73089865,2.855128374,0.733081266,1.219059997,-0.064681269,96.40393449,0.185631042,275.3119391,22.05359366,-0.055615516,18.83,17.30475524,Low
29.10660702,48.40074016,4.387495474,12.18146713,9.671601656,14.264117,2.973936592,0.529562756,1.657220828,0.000146626,95.51854335,0.382088228,181.9782834,22.56590799,-0.140542267,18.77,15.22970733,Low
25.94987156,47.89089518,4.118240069,11.27877957,9.032772962,14.3394478,2.72899815,0.77473214,1.343810576,0.048467034,97.09338895,0.65519702,195.3754937,22.6676273,0.015888586,18.26,16.23996848,Low
21.09377184,40.30301103,5.600292036,10.88323389,10.12194991,13.94630362,3.167357526,0.470622813,0.589082283,0.081291016,99.24458886,0.269955547,43.51146298,22.86590832,0.074819344,17.37,14.51303971,Low
23.18491043,35.55348081,8.608699594,11.27479961,12.66477203,13.37939668,2.99327653,0.349202688,-0.341851743,-0.040463232,97.97031527,0.214949758,98.52699146,22.80270311,-0.048842749,17.52,15.49525285,Low
21.45946668,31.069553,12.93380765,13.22585432,17.27809275,14.0825613,2.580580534,0.358434904,-0.076225205,-0.078987546,99.3210259,0.353165067,118.9017634,32.35084584,-0.031761488,16.8,16.93873349,Low
18.82975265,35.32261774,15.93119523,15.46201462,21.12170478,14.52911347,3.326404311,0.586279846,0.556976225,0.531110757,93.61667889,0.660261734,163.9708256,149.3112207,-0.256228485,18.32,26.80946205,Moderate
20.75332799,33.42206772,13.00473206,14.86160403,18.26352409,13.43865721,3.029897082,0.469744998,1.252557095,-0.153536689,85.10540513,0.142943349,169.8968521,339.3838148,0.078454857,20.75,43.43110421,Moderate
15.84589661,36.91560651,10.38833345,16.37017756,16.8239485,13.88041791,3.12520745,0.450108062,2.692679444,0.226538013,79.80530156,0.644455982,157.8101743,506.5539985,-0.233273397,22.42,57.77477704,High
16.35078444,37.0300599,6.818497445,15.81881929,13.91172535,12.26855429,3.143570536,0.226218052,5.548139013,-0.236756783,73.06029547,0.908567744,136.4860844,642.5719432,-0.092101449,24.1,69.41117543,High
16.47117957,34.48503695,0.994926615,12.76801367,7.317739398,11.98074149,2.917826681,0.435447694,10.52036591,-0.161410225,67.69280484,1.144086566,265.4715217,702.3107036,-0.175856206,25.17,78.82658553,Very High
16.47117957,34.48503695,0.42680529,9.875284572,5.411451015,13.66881533,3.308274438,0.31216849,15.34334522,-0.103228847,57.55084155,0.600720154,124.2034704,700.3695541,0.11720467,26.41,78.82658553,Very High
16.47117957,34.48503695,0.165154557,8.556769983,4.38237497,11.43323025,3.280745818,0.069946793,17.61937045,-0.125895858,54.63920352,0.559464476,74.83248918,617.3333262,-0.072730858,27.11,78.82658553,Very High
16.47117957,34.48503695,0.195514126,9.073248834,4.595150061,15.13390449,3.107183513,0.268878385,17.76791604,-0.147249612,52.19752748,0.396997778,123.503923,472.1237986,-0.144052233,27.53,78.82658553,Very High
16.47117957,34.48503695,0.329577781,8.755959233,4.759530111,13.25194026,3.188329964,0.278642126,14.50824248,-0.258642465,51.85648041,0.524788129,69.17280668,296.6910304,-0.134352724,27.66,78.82658553,Very High
9.499731234,17.46581763,0.349492192,9.492218178,5.275235932,12.68672398,3.333336561,0.301782971,15.9961661,0.06887476,55.66222112,0.492236756,32.20009851,114.4255258,0.037166703,26.64,25.54027825,Moderate
10.08545675,21.02987526,7.854783309,42.24926949,28.02888998,13.91189559,2.315185282,0.133777572,9.070644859,-0.06748389,65.48828806,0.304902804,20.66380202,26.84797333,-0.167691757,24.49,12.77021041,Low
13.61635065,31.33919536,1.772086403,25.36845752,14.46412996,14.48076697,3.182859915,0.503403084,7.530002748,-0.228152723,79.45095996,0.045651171,327.5567333,23.07171941,0.185695373,22.74,20.84287594,Low
17.38930485,36.1021889,2.1015135,21.63586598,13.11851516,18.51665713,3.289931061,0.741456257,4.123048205,-0.026758377,81.12486618,0.350886577,185.5015217,22.59430089,0.046005998,22.08,16.57676449,Low
